# ----------------------------------------
# Transações: ID da Transação
# Conta: GRUPO GUANABARA | Sites
# Propriedade: Guanabara – GA4
# ----------------------------------------
# 
# Todos os usuários
# Data de início: 20250101
# Data de término: 20260524
ID da Transação,Origem / mídia da sessão,Compras de e-commerce,Receita de compra,Sessões
1A2ET3,google / organic,1,673.540001,1
18Y49D,google / cpc,1,673.54,1
1A3P84,google / cpc,1,673.54,1
1B5343,google / cpc,1,673.529998,1
1BP45H,google / cpc,1,673.500002,1
1BP554,google / cpc,1,673.500002,1
1EBAXW,(direct) / (none),1,673.5,1
1GG8G8,google / cpc,1,673.5,1
1CH280,pushnews / pushnotification,1,673.499999,1
192608,(direct) / (none),1,673.499998,1
19UXBP,google / cpc,1,673.499997,1
1AKFRQ,google / organic,1,673.490002,1
1B0VNX,google / cpc,1,673.489998,1
1HZHDE,whatsapp / bot,1,673.480002,1
1J34SU,google / cpc,1,673.480001,1
1EFTK9,(direct) / (none),1,673.479999,1
1EFUBT,(direct) / (none),1,673.479999,1
1AX5DG,(direct) / (none),1,673.479998,1
1K707U,google / cpc,1,673.479998,1
1904BK,google / cpc,1,673.469999,1
1G1DDG,(direct) / (none),1,673.469999,1
1GBW18,(direct) / (none),1,673.469999,1
1H3B81,google / cpc,1,673.469999,1
1BZYCA,google / cpc,1,673.449999,1
1C0DJW,google / cpc,1,673.449999,1
1GBYV4,google / organic,1,673.439999,1
1HZ2F3,google / cpc,1,673.400001,1
1CMSX9,google / cpc,1,673.39,1
193B6Y,google / cpc,1,673.360001,1
1C3T9A,(direct) / (none),1,673.359998,1
19YGMH,(direct) / (none),1,673.359997,1
1JA1J7,google / cpc,1,673.350002,1
1DMARM,google / cpc,1,673.339998,1
1CJ7HM,google / cpc,1,673.33,1
1G7G57,google / organic,1,673.320002,1
1GMN9P,google / cpc,1,673.32,1
1F9X4Y,google / cpc,1,673.319998,1
1FA8GX,google / cpc,1,673.319998,1
1FFFKB,google / cpc,1,673.319998,1
1E7Z3E,google / cpc,1,673.299998,1
1DFQ8U,google / cpc,1,673.29,1
1DFZXX,google / cpc,1,673.29,1
1BXH68,google / cpc,1,673.289999,1
1F69NF,google / cpc,1,673.280002,1
197FAC,google / cpc,1,673.25,1
1DP52U,google / cpc,1,673.249999,1
1FVS0U,google / cpc,1,673.249998,1
1B6A5T,whatsapp / bot,1,673.239998,1
1DG96Y,google / cpc,1,673.230001,1
19FV6H,(direct) / (none),1,673.23,1
19K0JX,google / organic,1,673.229998,1
19K0UH,google / organic,1,673.229998,1
1DUAAR,google / cpc,1,673.229998,1
1DA99T,google / cpc,1,673.220002,1
1B9QPD,google / cpc,1,673.220001,1
197WVC,google / cpc,1,673.199998,1
1AGEQN,google / cpc,1,673.180002,1
1BQYT3,google / cpc,1,673.180001,1
198PWQ,google / cpc,1,673.18,1
1AE2PQ,google / cpc,1,673.18,1
1DF7PT,(direct) / (none),1,673.18,1
1DDN3K,google / cpc,1,673.179999,1
1DDNRY,google / cpc,1,673.179999,1
1DDPHD,google / organic,1,673.179999,1
1DDS7A,google / organic,1,673.179999,1
1DUKRE,google / cpc,1,673.179998,1
1GEETC,google / cpc,1,673.169998,1
1EP27R,google / cpc,1,673.16,1
1EP2QE,(direct) / (none),1,673.16,1
1CB29T,google / cpc,1,673.159999,1
19C5UV,google / organic,1,673.15,1
1F8E29,google / cpc,1,673.140002,1
1GUNFU,google / cpc,1,673.139999,1
1CSAGY,google / cpc,1,673.139998,1
1HQJ22,google / cpc,1,673.120001,1
1JB2G7,google / organic,1,673.12,1
1FN038,google / cpc,1,673.110001,1
1GJ9HY,insider / architect_email,1,673.080002,1
1FE3FE,google / organic,1,673.08,1
194SP5,google / cpc,1,673.020001,1
19VWEB,(direct) / (none),1,673.020001,1
1D2QX2,google / cpc,1,673.020001,1
1GUSD3,(direct) / (none),1,673.020001,1
1HZM16,google / organic,1,673.020001,1
1958D7,google / organic,1,673.02,1
1BAYQP,(direct) / (none),1,673.019998,1
1BB496,(direct) / (none),1,673.019998,1
1DZWCS,whatsapp / bot,1,673.019998,1
1E065A,whatsapp / bot,1,673.019998,1
1DECPG,(direct) / (none),1,673.010001,1
1CNSCZ,google / organic,1,673.009998,1
191BCQ,google / organic,1,673.000001,1
1GEPF4,(direct) / (none),1,673.000001,1
1DN0ZK,google / organic,1,673,1
1D3CW8,(direct) / (none),1,672.999999,1
1DNBPG,(direct) / (none),1,672.99,1
1HM0JD,google / cpc,1,672.989999,1
1CKZFD,(direct) / (none),1,672.980001,1
1BVVTG,google / cpc,1,672.98,1
1E09V8,google / cpc,1,672.979999,1
1FDXZP,google / cpc,1,672.979999,1
1CSC9Y,google / cpc,1,672.979998,1
1AQ6XK,google / cpc,1,672.960002,1
1B2BFY,google / cpc,1,672.960002,1
1B2CA6,google / cpc,1,672.960002,1
1B2E00,google / cpc,1,672.960002,1
1DBA4U,(direct) / (none),1,672.960002,1
1DBDB0,pushnews / pushnotification,1,672.960002,1
199E11,google / organic,1,672.96,1
1AR2S6,google / cpc,1,672.959999,1
1AWP4M,l.wl.co / referral,1,672.959999,1
1GVVVE,(direct) / (none),1,672.949998,1
1DX91B,pushnews / pushnotification,1,672.940001,1
1G6583,google / cpc,1,672.939999,1
19J5AW,google / cpc,1,672.919999,1
19GK2F,google / cpc,1,672.900002,1
1APMG3,google / cpc,1,672.9,1
1J23WT,whatsapp / bot,1,672.899999,1
1DK4ES,google / cpc,1,672.88,1
1AXN16,(direct) / (none),1,672.879999,1
1HRDHX,google / cpc,1,672.879998,1
1GE40K,google / organic,1,672.870002,1
1GNSHV,social / meta,1,672.870002,1
1E4AXR,(direct) / (none),1,672.84,1
1HUK1C,google / organic,1,672.84,1
1J91QG,google / cpc,1,672.830002,1
1DHW39,(direct) / (none),1,672.83,1
1HZPGG,google / cpc,1,672.820003,1
1J0VSV,google / cpc,1,672.820003,1
1AWN6A,pushnews / pushnotification,1,672.820002,1
1FVBJY,bing / organic,1,672.820001,1
1FY4BQ,google / cpc,1,672.820001,1
1FY84D,google / cpc,1,672.820001,1
1GN4NF,google / cpc,1,672.820001,1
1GNEPH,google / cpc,1,672.820001,1
1GNGE8,google / cpc,1,672.820001,1
1GNGPS,google / cpc,1,672.820001,1
1GX9PU,(direct) / (none),1,672.820001,1
1HP1T7,google / cpc,1,672.820001,1
1HT574,google / cpc,1,672.820001,1
1GQD6D,(direct) / (none),1,672.82,1
1GQEUX,(direct) / (none),1,672.82,1
1JKEQH,google / cpc,1,672.82,1
1G53Z4,google / organic,1,672.819999,1
1G552N,google / organic,1,672.819999,1
1GJT8H,google / cpc,1,672.819999,1
1GJY1C,google / cpc,1,672.819999,1
1GJYMD,google / cpc,1,672.819999,1
1JNZWE,insider / insite,1,672.819999,1
1G1CSM,(direct) / (none),1,672.819998,1
1GJ6BC,google / cpc,1,672.819997,1
1GJFV7,google / cpc,1,672.819997,1
1J9DM4,(direct) / (none),1,672.809997,1
18XAWA,google / organic,1,672.800003,1
1DPH0A,google / cpc,1,672.800002,1
1BRRMW,google / cpc,1,672.780001,1
1DUY8V,google / cpc,1,672.779998,1
1EW5A7,google / cpc,1,672.779998,1
18H4KJ,google / cpc,1,672.760002,1
1A13CH,google / cpc,1,672.76,1
1C54M7,whatsapp / bot,1,672.76,1
1C78ZN,google / cpc,1,672.76,1
1C79JM,google / cpc,1,672.76,1
1ACHN0,pushnews / pushnotification,1,672.759999,1
1DAN18,google / cpc,1,672.759999,1
1GCQ7H,google / cpc,1,672.759999,1
18UFUU,google / organic,1,672.759998,1
1H7DBK,google / cpc,1,672.750002,1
1EAK5S,(data not available),1,672.75,1
1BFCJB,google / organic,1,672.749997,1
1AW6RK,google / cpc,1,672.740002,1
1JCQN7,google / organic,1,672.74,1
1GA11R,(direct) / (none),1,672.730003,1
1CUB91,(direct) / (none),1,672.720002,1
1CV8AP,(direct) / (none),1,672.720002,1
192655,(direct) / (none),1,672.72,1
1H837H,(direct) / (none),1,672.700001,1
1F2107,google / cpc,1,672.7,1
1B5NHN,google / cpc,1,672.699998,1
1EP2RF,google / organic,1,672.680002,1
1F813K,google / cpc,1,672.68,1
1KP1MW,google / cpc,1,672.660002,1
1K61NT,bing / organic,1,672.660001,1
1HBHQW,google / cpc,1,672.64,1
1HX424,google / cpc,1,672.630001,1
1JXC78,google / cpc,1,672.610002,1
1GWXK6,google / cpc,1,672.61,1
1BB1XP,(data not available),1,672.600002,1
1BS2YK,google / cpc,1,672.6,1
1FBREV,(direct) / (none),1,672.6,1
1JUFWW,google / cpc,1,672.590001,1
1FJQ9N,google / cpc,1,672.58,1
18H4N0,google / cpc,1,672.570003,1
1J64CP,google / organic,1,672.570001,1
199D9R,google / cpc,1,672.539999,1
1JUXEW,google / cpc,1,672.539999,1
1DST9N,google / cpc,1,672.539998,1
1G5JKD,google / cpc,1,672.539997,1
19R9EW,whatsapp / bot,1,672.530001,1
1A09AC,google / organic,1,672.53,1
1AX0JS,google / cpc,1,672.529998,1
1H96RU,(direct) / (none),1,672.520003,1
1JX8NE,google / organic,1,672.520002,1
1JKD1T,google / cpc,1,672.52,1
1JDXKN,google / cpc,1,672.519998,1
1BM2DC,(direct) / (none),1,672.500003,1
1CTWQE,(direct) / (none),1,672.500002,1
1D4WPM,(direct) / (none),1,672.500002,1
1DWCCY,google / organic,1,672.500002,1
1J5DY3,google / cpc,1,672.5,1
1KFZPD,whatsapp / bot,1,672.499998,1
1BZT81,(direct) / (none),1,672.480003,1
1CBWB2,whatsapp / bot,1,672.480002,1
1GAPJY,google / cpc,1,672.480002,1
1C14SQ,google / cpc,1,672.48,1
1CSEEN,google / cpc,1,672.479999,1
19P19T,google / cpc,1,672.479997,1
18U24T,google / cpc,1,672.46,1
1E47BY,google / cpc,1,672.46,1
1FNVYW,google / cpc,1,672.459997,1
1CX9J2,google / cpc,1,672.44,1
1AP9TS,google / cpc,1,672.420002,1
1CQVF1,google / cpc,1,672.420002,1
18SAH5,(direct) / (none),1,672.420001,1
1BVYDE,google / cpc,1,672.42,1
1C3MN4,google / organic,1,672.419999,1
1GQKKX,google / cpc,1,672.410002,1
1CE1EU,google / cpc,1,672.409999,1
1AE5J7,google / cpc,1,672.400003,1
19AP05,google / organic,1,672.400002,1
1APTRV,whatsapp / bot,1,672.399999,1
1DJEG1,google / organic,1,672.390001,1
1HX1J0,google / organic,1,672.369998,1
1H04XU,google / cpc,1,672.349999,1
1A11PC,google / organic,1,672.340001,1
1A14E0,google / organic,1,672.340001,1
1CPH99,(direct) / (none),1,672.339999,1
19W28S,pushnews / pushnotification,1,672.339998,1
19XKG7,whatsapp / bot,1,672.339997,1
19Y5EK,google / cpc,1,672.339997,1
19U816,google / cpc,1,672.330002,1
1BQN5F,google / organic,1,672.329999,1
1G82KR,insider / architect_email,1,672.329999,1
1B7HP2,google / cpc,1,672.320003,1
1BUPBY,google / cpc,1,672.320003,1
1BUPHA,google / cpc,1,672.320003,1
1BUP52,google / cpc,1,672.320001,1
19WW7Q,google / organic,1,672.32,1
1BWGAC,google / cpc,1,672.319999,1
1C5DSA,google / cpc,1,672.319999,1
1C5DXV,google / cpc,1,672.319999,1
1E9KKB,google / cpc,1,672.319999,1
1BRTPQ,google / cpc,1,672.319998,1
1CTY5D,google / cpc,1,672.319997,1
1BBQQV,google / cpc,1,672.310003,1
1CP519,google / cpc,1,672.310002,1
1CP590,google / cpc,1,672.310002,1
1EHSWD,google / cpc,1,672.300002,1
19FHKX,google / cpc,1,672.280002,1
1C6KSG,whatsapp / bot,1,672.280002,1
1C5M59,(direct) / (none),1,672.269999,1
1DDZQQ,google / cpc,1,672.269999,1
1DDZSK,google / cpc,1,672.269997,1
1BP1D1,google / cpc,1,672.260003,1
1GAWCH,(direct) / (none),1,672.239999,1
1A0GQZ,google / organic,1,672.230001,1
18TSFF,google / organic,1,672.210001,1
1BJJDH,(direct) / (none),1,672.209998,1
1CJD41,(direct) / (none),1,672.2,1
1H8H81,(direct) / (none),1,672.189998,1
1EYVZK,google / cpc,1,672.180002,1
1EUF37,(data not available),1,672.179998,1
1FUNX2,(direct) / (none),1,672.179998,1
1CA4BY,google / cpc,1,672.169998,1
1GJNR5,google / cpc,1,672.150002,1
1AKZP1,pushnews / pushnotification,1,672.150001,1
1B9WGY,google / cpc,1,672.150001,1
1B9XCY,google / cpc,1,672.150001,1
1CDBTE,google / organic,1,672.15,1
1GFXRD,google / cpc,1,672.15,1
1GFY9V,google / cpc,1,672.15,1
1CBY6F,(direct) / (none),1,672.149999,1
1CUMF9,(direct) / (none),1,672.149998,1
19BMGK,bing / organic,1,672.140002,1
19NUE9,bing / organic,1,672.139998,1
1CVQP3,google / cpc,1,672.130001,1
1D16YV,google / cpc,1,672.130001,1
1DQRXJ,(direct) / (none),1,672.129998,1
1JC950,google / cpc,1,672.129998,1
1C590X,google / cpc,1,672.120001,1
1JY2V4,google / organic,1,672.120001,1
1KBQQ5,google / cpc,1,672.11,1
1KBUS0,google / cpc,1,672.11,1
1FH40C,google / organic,1,672.109997,1
1EF82W,google / cpc,1,672.100001,1
1GS7S7,google / cpc,1,672.100001,1
1GY4K5,google / cpc,1,672.100001,1
1H2934,google / cpc,1,672.1,1
1HWBNT,google / cpc,1,672.1,1
1HXEYG,google / cpc,1,672.1,1
1K36T2,google / cpc,1,672.1,1
1GU9JN,google / cpc,1,672.099999,1
1E0731,google / cpc,1,672.089999,1
1C3XHU,facebook / cpc,1,672.080002,1
1G6P28,bing / organic,1,672.079999,1
1K5QKW,google / cpc,1,672.079999,1
1K6AHT,google / cpc,1,672.079999,1
1D3MH1,google / organic,1,672.059999,1
1FEF1N,(direct) / (none),1,672.059999,1
1FQXRK,ntp.msn.com / referral,1,672.059999,1
1E1YYV,google / cpc,1,672.050002,1
1D1SFC,google / cpc,1,672.049998,1
18KZ8P,(direct) / (none),1,672.030003,1
1CE1ZY,google / cpc,1,672.020001,1
1KCSTV,google / cpc,1,672.019998,1
18K1D1,google / cpc,1,672.000002,1
1DNFJ6,google / cpc,1,672.000002,1
1ASMJD,google / cpc,1,672.000001,1
1BJ23M,(direct) / (none),1,672.000001,1
1E73EB,google / cpc,1,672,1
1C57E5,google / cpc,1,671.999999,1
1C5Y3R,pushnews / pushnotification,1,671.999998,1
1C9FRZ,google / cpc,1,671.999998,1
1DGJJA,google / cpc,1,671.999998,1
1FHA8V,google / organic,1,671.999998,1
1CZZB5,google / cpc,1,671.999997,1
1C1WYV,(direct) / (none),1,671.989998,1
1FUDMU,(direct) / (none),1,671.989998,1
1D2FNS,(direct) / (none),1,671.980002,1
1D68GB,(direct) / (none),1,671.980002,1
1E91XV,(direct) / (none),1,671.980002,1
1E92S5,(direct) / (none),1,671.980002,1
1E938R,(direct) / (none),1,671.980002,1
1E99G9,google / cpc,1,671.980002,1
1F78MM,(not set),1,671.980002,1
1H4HA3,(direct) / (none),1,671.980002,1
1K52VY,google / cpc,1,671.980002,1
1BG67V,(direct) / (none),1,671.980001,1
1C0Z4N,google / organic,1,671.980001,1
1C2SEV,google / organic,1,671.980001,1
1CVPFU,google / organic,1,671.980001,1
1F1PUP,(direct) / (none),1,671.98,1
1GESR2,(direct) / (none),1,671.98,1
1J0D8Y,google / organic,1,671.98,1
1BFB3M,(direct) / (none),1,671.979999,1
1BFN0E,google / cpc,1,671.979999,1
1BTA4N,google / cpc,1,671.979999,1
1BYQ6Y,(direct) / (none),1,671.979999,1
1BYUCW,(direct) / (none),1,671.979999,1
1C0EZG,(direct) / (none),1,671.979999,1
1C0PSG,google / cpc,1,671.979999,1
1FK3YU,(direct) / (none),1,671.979999,1
1HM6ZT,google / cpc,1,671.979999,1
1BWHTT,(direct) / (none),1,671.979998,1
1CUCNE,google / organic,1,671.979998,1
1DSHD0,google / cpc,1,671.979998,1
1F89HA,(direct) / (none),1,671.979997,1
1AVB2U,(direct) / (none),1,671.970003,1
1FTB5R,whatsapp / bot,1,671.970002,1
1E9DC5,(direct) / (none),1,671.97,1
1CCZZ0,google / cpc,1,671.969999,1
1F2VZG,(data not available),1,671.969998,1
1GVXN8,(direct) / (none),1,671.969998,1
1KC0H6,google / organic,1,671.969998,1
18DZWC,(direct) / (none),1,671.960002,1
1BREQZ,pushnews / pushnotification,1,671.960002,1
1CSG3D,(direct) / (none),1,671.960001,1
1E3V6S,google / cpc,1,671.96,1
1C5KBV,google / cpc,1,671.959999,1
1DYAVY,google / cpc,1,671.950002,1
1JTB91,(direct) / (none),1,671.950002,1
193FSN,google / cpc,1,671.949999,1
1BBKUM,google / cpc,1,671.949998,1
1J4QJX,(direct) / (none),1,671.940002,1
1HM8P5,(direct) / (none),1,671.920002,1
19P66E,google / cpc,1,671.920001,1
1C5W9R,whatsapp / bot,1,671.92,1
1H3X4C,google / cpc,1,671.919998,1
1HJQNN,google / cpc,1,671.919998,1
18KVJ7,google / cpc,1,671.899997,1
1FHHK5,(data not available),1,671.880001,1
1FHJ4H,(data not available),1,671.880001,1
1FHN1P,google / organic,1,671.880001,1
1DGG37,google / cpc,1,671.88,1
1F9S18,google / organic,1,671.879998,1
1KGSU8,google / cpc,1,671.87,1
1CZ081,google / cpc,1,671.860001,1
1G4HSF,google / cpc,1,671.860001,1
1D5H5W,google / organic,1,671.850001,1
1H8SYQ,(direct) / (none),1,671.840002,1
1HNHR0,whatsapp / bot,1,671.840002,1
1HNJC4,whatsapp / bot,1,671.840002,1
1F70Z3,google / cpc,1,671.829999,1
1CPRW8,google / cpc,1,671.800001,1
1DYD7H,google / cpc,1,671.800001,1
1EWXEJ,bing / organic,1,671.800001,1
1EWY76,(direct) / (none),1,671.800001,1
1HPX0N,(direct) / (none),1,671.799999,1
1GF3HR,google / cpc,1,671.799997,1
1GGK06,google / cpc,1,671.799997,1
1BGYAB,google / organic,1,671.780001,1
1E5CUN,google / cpc,1,671.78,1
1FHRRQ,google / cpc,1,671.759999,1
1JXP3T,(direct) / (none),1,671.759998,1
1FXJMG,google / cpc,1,671.750003,1
1KM6GB,(direct) / (none),1,671.75,1
1KCMQ9,(direct) / (none),1,671.749998,1
1F1CZF,google / cpc,1,671.740001,1
1F1FA3,google / cpc,1,671.740001,1
1B3TT0,google / organic,1,671.739999,1
1AWK9V,google / cpc,1,671.720003,1
1BBN7P,(not set),1,671.720001,1
1BBNKD,google / cpc,1,671.720001,1
1BBP7M,google / cpc,1,671.720001,1
1BHJYU,google / cpc,1,671.720001,1
1BHKFV,(direct) / (none),1,671.720001,1
1DKRCN,google / cpc,1,671.720001,1
1DXCA2,google / cpc,1,671.720001,1
1BDGR2,google / cpc,1,671.72,1
1BMXY3,google / cpc,1,671.72,1
1BCBW5,google / cpc,1,671.719999,1
1BCK8M,google / cpc,1,671.719999,1
1BD1J7,google / cpc,1,671.719999,1
1BEW9U,google / cpc,1,671.719999,1
1BEWEF,google / cpc,1,671.719999,1
1BEXNF,google / cpc,1,671.719999,1
1DYJ57,google / cpc,1,671.719998,1
1CU7AZ,google / cpc,1,671.71,1
1BQ1E0,google / cpc,1,671.700002,1
1CSNZM,pushnews / pushnotification,1,671.699999,1
199E1W,google / cpc,1,671.690002,1
1BZF0C,google / organic,1,671.690001,1
1DAB5P,(direct) / (none),1,671.69,1
1DXFXF,google / organic,1,671.69,1
1FYVBR,google / organic,1,671.69,1
1B6WY4,google / cpc,1,671.689999,1
1DJ3EV,google / cpc,1,671.689999,1
1ED137,google / cpc,1,671.689999,1
1ED1AB,(direct) / (none),1,671.689999,1
1F1PVF,google / cpc,1,671.689999,1
1DU9AE,google / cpc,1,671.680002,1
1CSB9D,google / organic,1,671.68,1
1JCCUJ,google / cpc,1,671.68,1
19B1E5,google / cpc,1,671.670001,1
1G8Q35,google / cpc,1,671.669999,1
1BX9A3,google / cpc,1,671.669998,1
1E85QZ,br.search.yahoo.com / referral,1,671.649998,1
1DBG6X,(direct) / (none),1,671.640002,1
1DBH0Y,(direct) / (none),1,671.640002,1
1HMHR8,google / cpc,1,671.640002,1
1JYFUU,google / cpc,1,671.640002,1
1KB8KG,(direct) / (none),1,671.640002,1
1DJPWT,google / cpc,1,671.639998,1
1HD4TM,google / cpc,1,671.620002,1
1JJYBX,(direct) / (none),1,671.620001,1
1GB3DT,google / cpc,1,671.62,1
19N514,(direct) / (none),1,671.619999,1
1JBDDE,(not set),1,671.619999,1
1JS5Z1,google / organic,1,671.619999,1
1JTC25,google / organic,1,671.619999,1
1EFT7D,insider / architect_email,1,671.619998,1
1EFUPE,google / organic,1,671.619998,1
1DRS1D,google / cpc,1,671.609999,1
1CSY29,google / cpc,1,671.600002,1
1GPSVQ,google / cpc,1,671.600001,1
1EK0ES,whatsapp / bot,1,671.599999,1
1FJ3FW,google / cpc,1,671.599999,1
18USXM,google / organic,1,671.59,1
1G5U2D,google / cpc,1,671.579998,1
1G8QUR,google / cpc,1,671.57,1
1CWRCT,(direct) / (none),1,671.560003,1
1FB76E,google / cpc,1,671.560001,1
1FBCYK,google / cpc,1,671.560001,1
1HZAG7,google / cpc,1,671.560001,1
1C7M4F,google / cpc,1,671.539999,1
1C7N7Q,google / cpc,1,671.539999,1
1C7NQ7,google / cpc,1,671.539999,1
1C7QH9,google / organic,1,671.539999,1
1E2YVJ,google / cpc,1,671.539998,1
1EW976,whatsapp / bot,1,671.520002,1
1EFSM9,google / cpc,1,671.520001,1
1EKY03,google / organic,1,671.520001,1
1JKQF7,google / organic,1,671.519998,1
1DEN68,(direct) / (none),1,671.500003,1
1KGW80,google / cpc,1,671.500002,1
1D4HPA,google / cpc,1,671.489998,1
1JU1M8,social / meta,1,671.48,1
1ERB19,google / cpc,1,671.479999,1
18CFKY,google / organic,1,671.460002,1
1GJ69M,google / cpc,1,671.460001,1
1GJ7BM,google / cpc,1,671.460001,1
194S8D,(direct) / (none),1,671.46,1
1CQNVS,whatsapp / bot,1,671.440003,1
1CQQCQ,whatsapp / bot,1,671.440003,1
1CQSDG,whatsapp / bot,1,671.440003,1
1B72U0,(direct) / (none),1,671.44,1
1B7763,(direct) / (none),1,671.44,1
1DERH8,(direct) / (none),1,671.439998,1
1CVRH6,google / organic,1,671.430001,1
1D4P8H,br.search.yahoo.com / referral,1,671.430001,1
1G9WXD,google / cpc,1,671.430001,1
1CXRQU,google / organic,1,671.429998,1
19HT9C,(direct) / (none),1,671.41,1
19B4P1,(direct) / (none),1,671.400003,1
193M57,ntp.msn.com / referral,1,671.400001,1
19QRH4,google / cpc,1,671.400001,1
1CCYY1,google / cpc,1,671.4,1
1GUHFU,(direct) / (none),1,671.380001,1
18ZBAQ,google / cpc,1,671.370002,1
1A37HA,google / cpc,1,671.370001,1
19F7RR,whatsapp / bot,1,671.369999,1
19CMHY,google / cpc,1,671.369998,1
1A5KQC,google / cpc,1,671.360002,1
1H81A1,google / organic,1,671.36,1
1J53GM,google / cpc,1,671.359999,1
18CZTG,google / cpc,1,671.349997,1
18D0XF,google / cpc,1,671.349997,1
1DXQR1,google / cpc,1,671.340002,1
1CP11C,google / cpc,1,671.340001,1
1A18ZD,google / cpc,1,671.34,1
1FC9YH,insider / web_push,1,671.330002,1
1G18X5,google / cpc,1,671.33,1
19WMCQ,google / cpc,1,671.300002,1
18H241,google / cpc,1,671.3,1
1DE30W,(direct) / (none),1,671.290002,1
1JD8RG,google / cpc,1,671.279998,1
1HE738,google / cpc,1,671.270001,1
1FT14S,google / organic,1,671.27,1
1ATSF5,google / organic,1,671.260003,1
1DAVV6,whatsapp / bot,1,671.26,1
1AHT37,google / cpc,1,671.259999,1
1BE10M,google / cpc,1,671.250002,1
19Y7SV,google / cpc,1,671.240002,1
1GZHEB,kommo.cc / referral,1,671.240002,1
1H1VCQ,google / cpc,1,671.240002,1
1HF0W3,google / organic,1,671.240002,1
1GW0ST,google / cpc,1,671.240001,1
1HH1GR,google / organic,1,671.240001,1
1DSKWP,google / organic,1,671.239999,1
1GQW4A,google / cpc,1,671.239999,1
1GSNUU,google / organic,1,671.239998,1
1H6Q3E,google / cpc,1,671.239998,1
1DWXYY,google / cpc,1,671.220002,1
1DQD8B,google / cpc,1,671.220001,1
19WYPP,google / cpc,1,671.219999,1
1E411C,google / organic,1,671.219998,1
1E485A,google / cpc,1,671.219998,1
1D0CRB,(direct) / (none),1,671.200001,1
1BKEVD,google / cpc,1,671.189999,1
1DNFG8,google / cpc,1,671.189998,1
1ETD1T,google / cpc,1,671.189998,1
1F5E0Z,google / cpc,1,671.180001,1
1EVPU5,google / cpc,1,671.18,1
1GK0K8,google / cpc,1,671.18,1
1B15C9,(direct) / (none),1,671.169999,1
1922RV,google / cpc,1,671.160002,1
1AR6G5,google / cpc,1,671.160002,1
1B9KQA,google / cpc,1,671.160002,1
194W89,google / organic,1,671.160001,1
194YYX,google / organic,1,671.160001,1
19N3PQ,google / cpc,1,671.160001,1
19N5HG,google / cpc,1,671.160001,1
1B341P,google / cpc,1,671.160001,1
19F64D,google / cpc,1,671.16,1
19F6X2,(direct) / (none),1,671.16,1
1A1CU1,google / cpc,1,671.16,1
18TMPZ,(direct) / (none),1,671.159999,1
18URYZ,google / cpc,1,671.159999,1
19732H,google / cpc,1,671.159999,1
1B0G3A,google / organic,1,671.159999,1
1B81GP,google / cpc,1,671.159999,1
1G2KRR,google / cpc,1,671.159999,1
19KD0C,google / cpc,1,671.159998,1
1B8NUN,google / cpc,1,671.159998,1
19SDWW,google / organic,1,671.159997,1
1FM5NP,google / cpc,1,671.150001,1
1GH4K2,google / cpc,1,671.149999,1
1J10YC,google / cpc,1,671.140001,1
1FUYPJ,google / cpc,1,671.139998,1
